id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35749463,Charming downtown BD theme apartment!,114497498,Sam Et Axelle,,Bruxelles,50.83881,4.34887,Entire home/apt,59,2,29,2019-11-15,5.92,1,275
35749792,CHAMBRE LUMINEUSE Á SAINT GILLES,140669492,Andrea,,Saint-Gilles,50.82537,4.34723,Private room,19,3,2,2019-08-05,0.54,2,0
35753923,"Ecofriendly stay in Brussels, near Flagey and EU",51848428,Genevieve,,Etterbeek,50.83174,4.38362,Entire home/apt,40,2,9,2019-08-25,1.86,1,67
35754750,Chambre maison avec jardin,17859680,Beppe,,Uccle,50.8153,4.36482,Private room,25,7,0,,,1,170
35756897,Elégant duplex + garage proche Place Brugmann,2256957,Valérie,,Forest,50.81647,4.35005,Entire home/apt,120,6,0,,,1,322
35756964,Fully-equipped charming studio ideally located,18128806,Ilaria,,Ixelles,50.83739,4.36118,Entire home/apt,110,4,3,2019-10-11,0.68,2,365
35758250,Room with garden,268991798,Anne-Laure,,Schaerbeek,50.85877,4.37349,Private room,30,2,11,2019-10-31,3.17,1,2
35759601,A COSY ROOM IN A SHARED HOUSE NEXT TO FLAGEY,6103894,Laura,,Bruxelles,50.82868,4.36441,Private room,30,3,1,2019-07-29,0.26,1,0
35759944,Appart typique bruxellois: chaleureux et lumineux!,47730030,Rachel,,Saint-Gilles,50.82732,4.33766,Entire home/apt,60,2,4,2019-08-11,0.93,1,170
35760449,Duplex appartment close to louise & chatelain,261767717,Vanessa,,Saint-Gilles,50.82818,4.35417,Entire home/apt,125,1,30,2019-10-30,5.84,9,53
35760868,Joli studio avec une superbe vue,181911489,Claire,,Forest,50.82312,4.33335,Entire home/apt,50,5,7,2019-11-02,1.63,1,0
35762353,Cosy apartment close to Chatelain,261767717,Vanessa,,Saint-Gilles,50.82755,4.35213,Entire home/apt,95,1,22,2019-11-17,4.26,9,60
35763311,Appartement en plein cœur de Bruxelles,213000287,Thomas,,Ixelles,50.83319,4.36531,Entire home/apt,60,4,5,2019-09-29,0.97,1,0
35764650,Appartement à 300 mètres de l'avenue Louise à Bxl,269044836,Eric,,Ixelles,50.83625,4.3585,Entire home/apt,56,2,18,2019-11-17,4.74,1,160
35766542,Mini 2 persons loft near trendy St-Catherine,101683126,Sigrid,,Bruxelles,50.85701,4.34682,Entire home/apt,68,2,19,2019-11-10,4.45,2,6
35778221,Cosy and bright flat in Louise area,459077,Eva,,Bruxelles,50.82842,4.36303,Entire home/apt,70,3,2,2019-08-26,0.59,1,28
35780020,Appartement centre ville rénové et lumineux,269167204,Jurado,,Bruxelles,50.84464,4.34294,Entire home/apt,79,3,12,2019-11-05,2.37,1,21
35781007,***Appartement moderne au Châtelain***,269175591,Amine,,Ixelles,50.82295,4.36564,Entire home/apt,100,1,0,,,1,322
35782516,Quiet Loft in Central Brussels,23038789,Florence,,Ixelles,50.83528,4.3692,Entire home/apt,100,3,1,2019-08-02,0.27,1,93
35786887,Chambre dans une grande maison partagée à Forest,64161633,Eleonore,,Forest,50.81659,4.34398,Private room,26,20,0,,,2,0
35786923,Nice and quiet flat in Schaerbeek,213683826,Erika,,Schaerbeek,50.87011,4.37831,Entire home/apt,55,3,2,2019-08-17,0.54,1,1
35788091,Apartment in Ixelles,129150011,Marc,,Ixelles,50.82455,4.38668,Entire home/apt,40,30,0,,,1,103
35791297,Brand new 1bdr + dependence in EU District 82874,5056483,Halldis Apartments & Villas,,Etterbeek,50.843,4.39783,Entire home/apt,312,7,0,,,60,199
35793815,Chambre meublée dans colocation pour long séjour,101807012,Lena,,Saint-Gilles,50.82822,4.34487,Private room,17,10,1,2019-07-29,0.26,1,1
35798670,Agréable appartement proche de l'Atomium.,32070952,Stephane,,Bruxelles,50.89407,4.37576,Entire home/apt,68,2,2,2019-11-03,0.64,1,132
35800180,One bed in a 4 beds room,22361157,Zoran,,Forest,50.81335,4.32306,Shared room,20,1,1,2019-08-19,0.32,7,137
35802260,[b] 1 Lit (chambre partagé) dans un charmant loft.,22361157,Zoran,,Forest,50.81211,4.32146,Shared room,17,1,3,2019-08-31,0.83,7,137
35802478,"[c] Chambre partagé, 1 lit dans un charmant loft.",22361157,Zoran,,Forest,50.81356,4.32155,Shared room,17,1,4,2019-10-31,1.48,7,46
35802756,[d] 1 lit (chambre partagé) dans un charmant loft.,22361157,Zoran,,Forest,50.81162,4.32125,Shared room,17,1,3,2019-09-30,0.95,7,106
35802871,[e] 1 lit (chambre partagé) dans un charmant loft.,22361157,Zoran,,Forest,50.8131,4.32135,Shared room,17,1,3,2019-10-25,0.89,7,26
35803053,[f] 1 lit (chambre partagée) dans un charmant loft,22361157,Zoran,,Forest,50.81194,4.32099,Shared room,17,1,3,2019-10-09,0.68,7,106
35816477,Lumineuse chambre au cœur du quartier Européen,263002925,Valentin,,Bruxelles,50.84195,4.37503,Private room,23,3,5,2019-07-25,1.10,1,20
35820709,Nice and peacefull acomodation in Uccle/Brussels,266987567,Ariela,,Uccle,50.7994,4.32618,Private room,40,2,3,2019-10-12,0.66,1,293
35823315,Pop Art Studio near Av Louise in the heart of Bxls,269470775,Simon,,Ixelles,50.83131,4.36351,Entire home/apt,70,2,10,2019-09-29,2.17,1,311
35831908,Marolles brussels antiques market,80031496,Persia,,Bruxelles,50.83868,4.35164,Entire home/apt,75,2,34,2019-11-15,6.71,1,59
35832445,Bohemian Flat in the hearth of Marolles,139102540,Bianca Rita,,Bruxelles,50.83713,4.34362,Entire home/apt,59,4,5,2019-10-08,1.40,1,0
35838467,Appartement à Montgomery,5046902,Mathieu,,Etterbeek,50.83579,4.38739,Private room,150,1,1,2019-11-08,1,1,365
35840002,"Chambre calme, confortable et idéalement située",53191349,Emilien,,Saint-Gilles,50.82437,4.3458,Private room,28,4,2,2019-10-06,0.88,1,0
35840011,Belle chambre au cœur de Saint-Gilles,16565065,Anne Sophie,,Saint-Gilles,50.8314,4.34384,Private room,40,1,6,2019-08-02,1.44,1,0
35851150,GREEN APARTMENT • Grande chambre • Saint-Gilles,48157451,Ingrid,,Saint-Gilles,50.82628,4.35832,Private room,65,2,6,2019-08-25,1.30,1,0
35854078,Bel appartement dans une maison de Maître,22107479,Malika,,Molenbeek-Saint-Jean,50.86703,4.33585,Entire home/apt,43,91,2,2019-09-26,0.46,1,227
35854301,Appartement plein centre style scandinave,51092646,Cynthia,,Bruxelles,50.85091,4.35415,Entire home/apt,75,2,22,2019-11-03,4.49,2,11
35855231,Sunny room surrounded by green,16248003,Manou,,Forest,50.81167,4.32236,Private room,30,2,0,,,2,0
35855541,Chambre à louer,269702512,Fabienne,,Evere,50.8798,4.40671,Private room,25,1,4,2019-08-30,0.83,1,363
35856218,A quiet nice room in a welcoming shared house,49434095,Louisa,,Saint-Gilles,50.82628,4.34529,Private room,24,2,1,2019-09-08,0.41,1,0
35857549,Bright apartment in Saint Gilles penthouse,21757307,Tamar,,Saint-Gilles,50.82815,4.33657,Entire home/apt,55,4,0,,,2,21
35858857,Cosy apartment in the most authentic Brussels area,9278163,Pauline,,Saint-Gilles,50.823,4.34902,Entire home/apt,80,2,3,2019-09-22,0.83,1,0
35860318,Appartement lumineux Saint-Gilles vue magnifique,20636133,Antoine,,Saint-Gilles,50.82527,4.33887,Entire home/apt,50,4,4,2019-08-25,0.78,1,0
35865025,StudioHouba-Brugmann,42494126,Pierre,,Bruxelles,50.88932,4.33404,Entire home/apt,32,90,0,,,3,90
35866995,Duplex apartment - Bois de la Cambre,49070761,Pierre,,Uccle,50.79075,4.35676,Private room,35,2,2,2019-09-01,0.42,2,0
35867638,Small bubble of greenery,110302930,Jackson,,Koekelberg,50.85854,4.33057,Private room,45,2,12,2019-11-02,2.83,1,8
35869624,Appartement SUPER LUMINEUX TOUT NEUF,8164081,Alexandre,,Schaerbeek,50.85184,4.39626,Entire home/apt,29,1,13,2019-11-03,2.58,2,296
35872744,Chambre avec sdb dans une annexe indépendante,70972167,Bérengère,,Saint-Gilles,50.83061,4.34235,Private room,45,2,2,2019-08-04,0.50,2,0
35873095,Renovated and new apartement next to the centrum,106680749,Stéphane,,Molenbeek-Saint-Jean,50.86457,4.33445,Entire home/apt,55,1,31,2019-10-30,6.33,2,68
35876046,Bel appartement dans le charmant quartier d'Uccle,132330255,Ghita,,Uccle,50.81259,4.35604,Entire home/apt,80,3,1,2019-07-15,0.23,1,0
35877977,Cosy nest in Brussels center,177913928,Agate & Max,,Saint-Gilles,50.82318,4.35199,Entire home/apt,75,1,11,2019-11-03,2.32,12,72
35884005,Appartement cosy place Jourdan,15984646,Anwar,,Etterbeek,50.83313,4.38301,Entire home/apt,50,2,1,2019-06-26,0.20,6,0
35888843,Quiet and sunny furnished flat in a town house,264645706,Yves,,Schaerbeek,50.8683,4.37399,Entire home/apt,45,3,0,,,3,107
35900615,The Other Side - Teepee,154223303,Solange,,Anderlecht,50.83688,4.31531,Private room,25,5,0,,,1,0
35900780,"CHAMBRE DE 15m2 avec télévision, douche et Wc priv",8164081,Alexandre,,Schaerbeek,50.85309,4.39578,Private room,45,1,0,,,2,41
35903975,Beautiful Apartment in St-Gilles,16161473,Maxime,,Saint-Gilles,50.82989,4.34471,Entire home/apt,110,3,2,2019-08-18,0.60,1,0
35904997,Appartement Bruxelles proche gare du midi/neuf,54842344,Amin,,Saint-Gilles,50.8368,4.33982,Entire home/apt,71,2,3,2019-08-08,0.73,1,315
35906679,Lovely apartment with pleasant and clean space,269488560,가정,,Saint-Gilles,50.83217,4.35499,Entire home/apt,65,10,2,2019-08-20,0.55,1,58
35921051,"Bel appartement, Parc de Forest, - 20’ du centre",38139540,Cecile,,Forest,50.8253,4.33505,Entire home/apt,80,2,7,2019-08-18,1.63,1,0
35921636,Bright 4BR/3Ba. Parking.,270201532,Olivia,,Woluwe-Saint-Lambert,50.84405,4.40618,Entire home/apt,150,3,23,2019-11-03,5.15,1,120
35930699,⭐AmAzInG ViNTAGE 1 Room Apparement ⭐⚡UPto2Guests,270256076,Sally,,Saint-Gilles,50.83184,4.35658,Entire home/apt,80,3,1,2019-06-25,0.20,1,169
35932142,Cosy place - Heart of Brussels,224774933,Claudine,,Ixelles,50.83336,4.36482,Entire home/apt,65,3,9,2019-11-10,3.18,1,327
35932605,Lovely and bright apartment located in Ixelles,14964528,Theo,,Ixelles,50.82348,4.37891,Entire home/apt,60,2,8,2019-08-29,1.78,1,0
35938785,Wonderful appartement 100 meters from Grand place,270319393,Maro,,Bruxelles,50.84752,4.35452,Entire home/apt,88,1,1,2019-07-07,0.22,1,0
35942454,Welcome to my cosy apartment in  Brussels City,270279019,Albert,,Etterbeek,50.83469,4.39642,Entire home/apt,65,2,14,2019-11-17,3.11,2,52
35942604,Lovely room in The Trendy St Gilles,37456744,Lydie,,Forest,50.82172,4.34188,Private room,45,1,10,2019-10-27,2.13,2,339
35943683,Luxurious and comfortable appartment Brussels City,270279019,Albert,,Etterbeek,50.8342,4.39438,Entire home/apt,70,2,14,2019-11-04,3.09,2,60
35948443,Chambre équipée pour 1 personne à l’av de Tervuren,56913485,Michelle,,Woluwe-Saint-Pierre,50.82782,4.43307,Private room,28,5,1,2019-09-22,0.51,2,283
35959308,Chambre privée dans loft,16015305,Silvia,,Bruxelles,50.8562,4.35165,Private room,48,1,1,2019-07-21,0.25,1,291
35960833,Chambre privée maison trois étages,19394184,Quentin,,Koekelberg,50.86607,4.32198,Private room,17,30,0,,,1,231
35961103,Cosy appartment with garden ideally located,33503083,Céline,,Etterbeek,50.83679,4.40289,Entire home/apt,90,2,2,2019-08-19,0.41,1,172
35963530,Room near Bruxelles Midi station,228397887,Ameer,,Anderlecht,50.83844,4.33565,Entire home/apt,64,1,39,2019-11-05,8.13,4,67
35966211,Cosy bright&furnished aptmt floor 8 in green area,264464475,Noémie,,Woluwe-Saint-Pierre,50.82922,4.41347,Entire home/apt,65,3,6,2019-10-26,1.48,1,21
35966424,Appartement lumineux à Ixelles,5682949,Juliette,,Ixelles,50.82427,4.38141,Entire home/apt,50,4,3,2019-08-09,0.65,1,0
35968512,Joli appartement Meublé à 10 min du CentreVille!,42573196,Fatima,,Jette,50.87114,4.32213,Entire home/apt,27,2,17,2019-11-15,3.70,1,330
35971255,Apatement entière avec jardin a  Uccle bruxelles,264701207,Fabiola,,Uccle,50.80138,4.33923,Entire home/apt,79,2,12,2019-11-03,2.52,1,352
35978839,Country Home  in Brussels,17160694,Ronald,,Uccle,50.78984,4.34171,Entire home/apt,120,2,0,,,1,291
35986098,"Appartement chaleureux et lumineux, bien situé.",269083216,Rania,,Saint-Gilles,50.82987,4.35109,Entire home/apt,50,3,5,2019-10-14,1.17,1,0
35987797,Chambre privée avec terrasse dans le quartier EU,51092646,Cynthia,,Bruxelles,50.84528,4.37675,Private room,37,10,0,,,2,0
35991042,Grande chambre à Schaerbeek,79081578,Zachayus,,Schaerbeek,50.86802,4.37568,Private room,21,3,2,2019-07-24,0.47,1,0
35996458,Cozy traditional belgian house with TERRACE,151267115,Andrzej,,Jette,50.87542,4.33782,Entire home/apt,95,2,22,2019-11-16,4.89,2,248
36012546,Tours & Taxis,270933983,Sakindi,,Molenbeek-Saint-Jean,50.86392,4.34317,Private room,80,2,2,2019-11-03,1.13,1,358
36013353,Cozy spacious belgian house with FIREPLACE,151267115,Andrzej,,Bruxelles,50.87367,4.33962,Entire home/apt,85,2,0,,,2,167
36019349,Appartement à deux pas de Flagey,67345465,Manuel,,Ixelles,50.83029,4.36964,Private room,25,1,1,2019-08-08,0.29,1,244
36019784,Maison duplex agréable avec espace vert extérieur,30203022,Delphine,,Ixelles,50.83223,4.37136,Entire home/apt,100,7,1,2019-08-31,0.37,1,170
36020285,Maison 4 chambres dans le bois de la cambre,159489873,Della,,Uccle,50.79879,4.37774,Entire home/apt,250,3,4,2019-11-03,1.08,6,7
36024268,Chambre tranquille dans un quartier verdoyant.,50344033,Bernard,,Schaerbeek,50.85819,4.38281,Private room,24,4,7,2019-09-25,1.67,4,0
36029186,Flat JACQUES BREL - old city for 6 with parking !,228552550,Herman,,Bruxelles,50.84813,4.34575,Entire home/apt,160,2,35,2019-11-03,7.34,9,158
36030251,Large 6p Appartement Brussels city center,244038659,Fabian & Sam,,Bruxelles,50.85174,4.35439,Entire home/apt,250,1,30,2019-11-17,6.98,8,315
36034034,Bel appartement au cœur de Bruxelles,61564790,Bilen,,Etterbeek,50.83201,4.3821,Entire home/apt,65,2,14,2019-11-10,3.65,2,337
36034288,Very bright and cosy room in charming apartment,11063943,Mathilde,,Saint-Gilles,50.82754,4.34445,Private room,32,3,4,2019-07-23,0.88,2,262
36056451,Studio 2 place de Londres,271245931,Oscar,,Ixelles,50.83858,4.36713,Entire home/apt,43,2,43,2019-11-17,9.35,3,70
36057631,Maison de ville originale 3 chambres avec terrasse,100838944,Jean-Patrick,,Forest,50.80383,4.3196,Entire home/apt,300,3,0,,,1,170
36059139,Appart. 2 ch. dans maison de maître prox. Jourdan,61514016,Olivia,,Etterbeek,50.83393,4.38509,Private room,90,2,1,2019-07-28,0.26,1,0
36061063,Tour de France,67857947,Nathalie,,Etterbeek,50.83875,4.40217,Entire home/apt,686,1,0,,,1,0
36061770,Cozy duplex,266510234,Ufitinema,,Bruxelles,50.85644,4.35244,Entire home/apt,65,2,16,2019-09-25,3.53,1,284
36061897,Appartement Châtelain - Avenue Louise city-center,269994483,Jp,,Ixelles,50.82092,4.36214,Entire home/apt,65,1,3,2019-11-06,0.66,1,362
36062488,Newly renovated studio near Merode & Montgomery,105113759,Julia,,Etterbeek,50.83634,4.40406,Entire home/apt,90,1,10,2019-10-30,3.06,1,37
36065925,Charming Cosy Flat Montgomery,36530801,Thibaut,,Etterbeek,50.83558,4.404,Entire home/apt,115,3,2,2019-09-28,0.43,1,21
36066419,Bel appartement à Jette (Atomium),268619179,4care,,Jette,50.8907,4.30871,Private room,90,1,0,,,1,0
36066603,La Petite Maison sous les tropiques bruxelloises,265321999,Laurence,,Forest,50.82158,4.3418,Entire home/apt,56,3,18,2019-11-17,4.00,3,266
36069583,Bedroom(entire apartment (102m2) during the week),214240610,Angeliki,,Auderghem,50.82194,4.42761,Private room,45,91,0,,,1,136
36070601,Big Bohemien Open Space,41992875,Pietro,,Bruxelles,50.85279,4.35061,Entire home/apt,80,1,3,2019-08-12,0.74,1,42
36070817,Quartier résidentiel et propreté,265783841,Vito,,Molenbeek-Saint-Jean,50.85419,4.31697,Entire home/apt,55,2,13,2019-11-04,3.42,2,343
36070925,"Appart rénové & lumineux 2 ch jardin,métro tomberg",2940087,Catherine,,Woluwe-Saint-Lambert,50.8446,4.42409,Entire home/apt,100,4,0,,,1,0
36071124,"Sunny, spacious apartment on Square de l'Aviation",46389622,Kevin,,Bruxelles,50.84165,4.33959,Private room,39,2,22,2019-10-25,5.74,1,170
36071395,Studio spacieux pour maximum 4 personnes,4677679,Niek,,Schaerbeek,50.85705,4.40366,Entire home/apt,60,1,51,2019-11-17,10.85,1,300
36075413,"Appartement à Schaerbeek (Collignon), 80m2",84242624,Bastien,,Schaerbeek,50.86673,4.37213,Entire home/apt,65,2,10,2019-11-03,2.22,1,0
36075845,Quiet room with balcony and view of the EP,30603407,Maarit,,Bruxelles,50.84025,4.37875,Private room,45,43,1,2019-07-13,0.23,1,0
36083629,Charming room in center of Brussels,6586150,Françoise,,Bruxelles,50.85213,4.34413,Private room,45,2,12,2019-11-10,2.50,1,320
36092802,Chic neighborhood ✨ Separate floor ✨ Design deco,6125708,Alexandra,,Ixelles,50.8264,4.36266,Private room,125,1,21,2019-11-13,5.94,1,35
36094415,Accueil chaleureux,151848278,Veronique,,Anderlecht,50.84623,4.29713,Entire home/apt,40,3,16,2019-11-18,3.56,1,105
36095548,Escapade Romantique  ♥♥  Parfait pour un couple !,163415480,Hélène,,Saint-Gilles,50.82833,4.33426,Entire home/apt,42,3,15,2019-11-11,3.85,1,342
36096664,Hâvre de paix à proximité du centre ville,3217785,Sarah,,Uccle,50.78215,4.34618,Entire home/apt,100,4,4,2019-08-16,0.90,2,61
36097073,Cosy and cute 2 bedrooms apartment,19293722,Pauline Et Elliot,,Uccle,50.79925,4.3368,Entire home/apt,65,5,2,2019-10-08,1.18,80,64
36099537,Sainte Catherine Art Residence - Brussels Central,59289349,Yann,,Bruxelles,50.85364,4.3507,Entire home/apt,170,3,10,2019-11-03,2.21,25,353
36104910,Cozy room in charming apartment with garden,41917530,Federica,,Ixelles,50.82592,4.35883,Private room,25,4,6,2019-08-12,1.30,1,0
36106758,Appartement 1 chambre tout confort dans le centre,19023012,Carole,,Bruxelles,50.84968,4.34127,Entire home/apt,67,3,3,2019-11-01,0.93,1,4
36118429,Beautiful and calm private Bedroom in Schaerbeek,21588614,Lena,,Schaerbeek,50.86736,4.38167,Private room,43,2,3,2019-07-27,0.66,1,0
36121106,Room  in a quiet street in the CENTRE of Brussels,214631548,Rose,,Bruxelles,50.85426,4.3489,Private room,35,1,7,2019-08-20,1.60,1,0
36132316,Appartement cosy dans un quartier résidentiel WSL,86062372,Alain,,Woluwe-Saint-Lambert,50.84358,4.42253,Entire home/apt,55,2,6,2019-08-24,1.40,1,0
36134032,Appartement ensoleillé en plein centre ville !,66105387,Mélanie,,Bruxelles,50.84729,4.34895,Entire home/apt,90,3,4,2019-09-03,1.18,1,0
36140603,BXL pearl,22812006,Octavio,,Bruxelles,50.80736,4.38631,Private room,85,1,1,2019-10-05,0.65,1,365
36147854,Chambre,19727163,Françoise,,Woluwe-Saint-Lambert,50.85137,4.43596,Private room,25,7,1,2019-08-13,0.30,5,54
36155847,Peaceful hub with terrace at the edge of the city,29560706,Amissa,,Saint-Josse-ten-Noode,50.85441,4.37188,Private room,40,1,6,2019-08-17,1.43,1,0
36158668,Grand Appartement Ixelles,251528570,Poppon,,Ixelles,50.82365,4.37861,Entire home/apt,90,2,1,2019-07-17,0.24,2,0
36162426,Bel appartement spacieux avec jardin à Ixelles,10378863,Marinn,,Ixelles,50.82449,4.38639,Private room,25,3,4,2019-08-16,0.96,1,0
36169454,Cozy double room in our bright & spacious house,272027392,May,,Bruxelles,50.84596,4.38669,Private room,35,4,1,2019-07-07,0.22,1,16
36174833,Appart cosy dans le chouette quartier de St-Gilles,16247248,Sabrina,,Saint-Gilles,50.82949,4.34328,Entire home/apt,90,2,1,2019-08-11,0.30,1,0
36176204,Spacious & Humble flat in a house from 1912,272077431,Eve,,Schaerbeek,50.86175,4.37983,Entire home/apt,100,1,22,2019-08-29,5.12,1,134
36190840,Studio Bruxelles - Place Sainte Catherine,192867870,Justine,,Bruxelles,50.85317,4.35027,Entire home/apt,95,1,9,2019-11-03,3.10,1,18
36192523,Chambre proche métro art et loi et centre,15984646,Anwar,,Bruxelles,50.84609,4.37271,Private room,59,2,1,2019-09-28,0.57,6,145
36192996,Appartement d'une chambre à Ixelles,251528570,Poppon,,Ixelles,50.82236,4.37835,Entire home/apt,70,2,5,2019-09-29,1.16,2,0
36195786,Bienvenue chez moi!!,259434458,Soukaina,,Anderlecht,50.83775,4.30739,Entire home/apt,35,1,15,2019-09-09,3.31,1,1
36197146,Stylish loft apartment for modern art lovers,647310,Toon,,Bruxelles,50.84811,4.34126,Entire home/apt,375,2,2,2019-07-22,0.47,1,0
36197462,Appartement avec terrasse près de Gare du Midi,87467971,Chiara,,Forest,50.8253,4.33061,Entire home/apt,40,70,1,2019-07-06,0.22,1,173
36197577,For people that like discretion!,66535404,Jurgen,,Schaerbeek,50.8606,4.36808,Private room,150,2,0,,,1,363
36201184,Charmant appartement proche du centre ville,270240134,Alina,,Forest,50.81826,4.34923,Private room,20,1,13,2019-09-15,2.73,1,250
36201210,Un petit Studio confortable au cœur de Bruxelles,131637968,Samer,,Saint-Gilles,50.82809,4.3453,Entire home/apt,50,2,14,2019-09-15,3.13,1,291
36202114,Cozy and quiet apartment near Stockel metro,13690870,Karen,,Woluwe-Saint-Pierre,50.83785,4.46647,Entire home/apt,70,2,10,2019-11-09,2.42,1,58
36218537,Beautiful and luminous apartment in a nice area !,45888738,Larissa,,Ixelles,50.81508,4.34914,Entire home/apt,52,2,2,2019-10-13,1.02,1,26
36221161,Maison familiale avec jardin à bruxelles,19049328,Pauline,,Evere,50.85876,4.41264,Entire home/apt,109,4,1,2019-11-03,1,1,41
36221179,cosy apartment and spectacular view over the city,272419927,Ghassan,,Bruxelles,50.85802,4.35036,Entire home/apt,60,1,17,2019-11-17,4.11,1,127
36225422,"Central, quiet & charming apartment",54088747,Matthieu,,Bruxelles,50.84606,4.38139,Entire home/apt,59,2,0,,,3,0
36226623,Beau studio lumineux Flagey,272466398,Hamza,,Ixelles,50.82634,4.36748,Entire home/apt,68,2,28,2019-11-14,6.32,1,59
36230025,Sunny private room near Josaphat,9477829,Thomas,,Schaerbeek,50.86002,4.37998,Private room,35,1,7,2019-09-22,1.60,2,137
36232822,Saint Boniface apartment | Ixelles.,54949707,Caterina,,Ixelles,50.83571,4.36848,Entire home/apt,65,3,1,2019-08-05,0.28,1,231
36251843,"Appartement 75m2, dernier étage, magnifique vue.",38640234,Simon,,Bruxelles,50.85426,4.34263,Entire home/apt,80,5,2,2019-08-31,0.44,1,322
36252232,Appartement Duplex full équipé idéalement situé.,272663391,Rodrigo,,Saint-Gilles,50.83019,4.34192,Entire home/apt,80,3,10,2019-10-26,2.68,1,334
36255260,Tres Bel apart à Montgomery/St Michel remis à neuf,14560497,Locavac,,Etterbeek,50.82878,4.4013,Entire home/apt,60,6,1,2019-07-31,0.27,1,137
36255771,Single room close to the center of Brussels,94023998,Cédric,,Schaerbeek,50.85008,4.39004,Private room,25,1,4,2019-10-18,0.90,1,47
36257299,Jacuzzi Oasis,26177564,Francesco,,Bruxelles,50.8879,4.42329,Private room,98,1,22,2019-11-19,5.04,2,97
36257370,Appart de caractère au coeur du quartier européen,77296674,Nathalie,,Ixelles,50.83243,4.38044,Entire home/apt,30,1,15,2019-11-14,4.50,1,268
36261178,chambre a louer,272634291,Hululain,,Ixelles,50.83936,4.37226,Private room,30,1,3,2019-08-07,0.75,2,0
36261280,Peaceful apartment near schuman,75716497,Simon,,Woluwe-Saint-Pierre,50.83465,4.41074,Entire home/apt,70,3,10,2019-10-17,2.26,1,335
36262244,"Charmant appartement, tout équipé - Calme",8676059,Celine,,Uccle,50.79805,4.34068,Entire home/apt,49,5,0,,,1,0
36263067,Appartement spacieux et lumineux,21053764,Lucie,,Etterbeek,50.83001,4.38525,Entire home/apt,36,8,4,2019-08-12,0.98,2,0
36263517,Charmant appartement duplex proche centre ville,163443236,Marion,,Schaerbeek,50.85154,4.38686,Private room,35,1,4,2019-08-05,0.88,1,141
36264316,"WELCOME TO BELGIUM,APPARTEMENT HAUT STANDING 105m2",272743450,Andyvdg,,Ixelles,50.80928,4.38741,Entire home/apt,65,2,12,2019-11-10,2.65,2,346
36264928,Petit appartement agréable à Saint-Gilles,272748773,Arthur,,Saint-Gilles,50.82896,4.34038,Entire home/apt,70,2,2,2019-10-24,0.64,1,8
36266296,Small and calm Studio near Brussel’s Midi Station,26633147,Ana,,Saint-Gilles,50.83243,4.33755,Entire home/apt,35,1,17,2019-11-17,4.08,1,11
36270771,Cosy apartment in Brussels,9222712,Adina,,Koekelberg,50.85848,4.32986,Entire home/apt,45,3,1,2019-07-02,0.21,1,0
36275014,Superbe vue et Luxe en pleine Avenue Louise,9463457,Valerio,,Bruxelles,50.82334,4.36925,Entire home/apt,99,3,4,2019-11-06,1.02,3,171
36275886,Cosy one bedroom flat in Etterbeek,14621668,Oksana,,Etterbeek,50.82805,4.39544,Entire home/apt,55,1,9,2019-08-24,2.05,1,0
36275933,Superbe vue et Design en pleine avenue Louise,9463457,Valerio,,Bruxelles,50.82253,4.36879,Entire home/apt,99,3,7,2019-11-08,1.65,3,350
36276826,"I wish you a nice trip and a good stay, welcome",272835584,El Houcine,,Etterbeek,50.83067,4.39868,Private room,60,1,0,,,1,0
36277332,"Cozy and near Grand Place, a 10 min walk.",118365649,Alex,,Bruxelles,50.85205,4.34494,Entire home/apt,76,1,62,2019-11-17,13.38,3,55
36286661,chambre 2 personnes proximité parc royal (room 1),130359658,Haysam,,Bruxelles,50.88053,4.34645,Private room,29,1,38,2019-11-03,8.14,7,146
36292596,Chambre avec salle de bain privé quartier européen,272950988,Vi,,Bruxelles,50.84669,4.39035,Private room,45,3,1,2019-07-31,0.27,2,0
36296699,Chambre près de Schuman (quartier européen),272950988,Vi,,Bruxelles,50.84339,4.35182,Private room,45,4,1,2019-07-18,0.24,2,0
36300734,Duplex lumineux et bien situé,273001838,Naomi,,Ixelles,50.81771,4.39031,Entire home/apt,65,1,3,2019-08-17,0.74,1,140
36301936,Maison atypique noyée dans un grand jardin,115530408,Delphine,,Uccle,50.78042,4.34607,Entire home/apt,90,4,3,2019-08-17,0.78,1,0
36304576,Parvis de Saint-Gilles,12735498,Nina,,Saint-Gilles,50.83243,4.34307,Private room,95,2,5,2019-11-03,1.13,1,26
36305478,Fashion district appartment,273026085,Gabrielle,,Bruxelles,50.85087,4.34732,Entire home/apt,75,1,17,2019-10-30,4.02,11,0
36308306,Room in a flatshare in the centre of town,87931618,Nico,,Bruxelles,50.84413,4.34584,Private room,25,4,1,2019-07-12,0.23,1,0
36308554,Spacious and cozy apartment near EU  Quarter,273058767,Polla,,Woluwe-Saint-Lambert,50.8412,4.42228,Entire home/apt,50,50,2,2019-07-31,0.44,2,83
36309621,City center studio in the heart of brussels,273026085,Gabrielle,,Bruxelles,50.84944,4.34753,Entire home/apt,75,1,26,2019-10-22,6.34,11,0
36310713,Studio lumineux sympa saint-Boniface et av Louise,39663697,Mario,,Ixelles,50.83162,4.36259,Entire home/apt,50,3,8,2019-11-03,2.24,1,0
